source_file,muscle,channel,pulse,pulse_t_ms,win_start_ms,win_stop_ms,p2p,p2p_norm_pct,norm_mode,freq_hz,amp_ma,electrode,mode
Burst_autosave_20260717_150152_655ms,Deltoid med. (L),L_DELmed,1,0.0,8.0,32.35980937257421,,,none,30.0,10,1,monophasic
Burst_autosave_20260717_150152_655ms,Deltoid med. (L),L_DELmed,2,33.35980937257421,41.35980937257421,65.71961874514798,,,none,30.0,10,1,monophasic
Burst_autosave_20260717_150152_655ms,Deltoid med. (L),L_DELmed,3,66.71961874514798,74.71961874514798,99.07942811772219,,,none,30.0,10,1,monophasic
Burst_autosave_20260717_150152_655ms,Deltoid med. (L),L_DELmed,4,100.07942811772219,108.07942811772219,132.4392374902964,,,none,30.0,10,1,monophasic
Burst_autosave_20260717_150152_655ms,Deltoid med. (L),L_DELmed,5,133.4392374902964,141.4392374902964,165.79904686287017,,,none,30.0,10,1,monophasic
Burst_autosave_20260717_150152_655ms,Deltoid med. (L),L_DELmed,6,166.79904686287017,174.79904686287017,199.15885623544438,,,none,30.0,10,1,monophasic
Burst_autosave_20260717_150152_655ms,Deltoid med. (L),L_DELmed,7,200.15885623544438,208.15885623544438,232.51866560755275,,,none,30.0,10,1,monophasic
Burst_autosave_20260717_150152_655ms,Deltoid med. (L),L_DELmed,8,233.51866560755275,241.51866560755275,265.87847498012695,,,none,30.0,10,1,monophasic
Burst_autosave_20260717_150152_655ms,Deltoid med. (L),L_DELmed,9,266.87847498012695,274.87847498012695,298.4440031773409,,,none,30.0,10,1,monophasic
Burst_autosave_20260717_150152_655ms,Deltoid med. (L),L_DELmed,10,299.4440031773409,307.4440031773409,332.59809372527536,,,none,30.0,10,1,monophasic
Burst_autosave_20260717_150152_655ms,Deltoid med. (L),L_DELmed,1,0.0,8.0,32.35980937257421,,,none,30.0,15,1,monophasic
Burst_autosave_20260717_150152_655ms,Deltoid med. (L),L_DELmed,2,33.35980937257421,41.35980937257421,65.71961874514798,,,none,30.0,15,1,monophasic
